,imdb_title_id,title,tags
82229,tt7282370,Who,"['Mystery', 'Sci-Fi', 'AjayDevaloka', 'AjayDevaloka', 'SajinSaleem', 'ShineTomChacko', 'PearleMaaney', 'SruthiMenon', 'PrasanthNair', 'GopuPadaveedan', 'RajeevPillai', 'In', 'Mercada', 'a', 'mysterious', 'valley', 'that', 'is', 'spread', 'across', '200', 'km', 'strange', 'events', 'occur', 'every', 'year', 'on', 'the', 'Christmas', 'day.', 'A', 'young', 'girl', 'a', 'dream', 'interpreter', 'a', 'criminal', 'psychologist', 'and', 'a', 'team', 'of', 'two', 'police', 'officers', 'try', 'to', 'solve', 'the', 'puzzles.']"
82233,tt7283064,Sye Raa Narasimha Reddy,"['Action', 'Adventure', 'Drama', 'SurrenderReddy', 'VenkateswaraRaoParuchuri', 'GopalakrishnaParuchuri', 'Chiranjeevi', 'AmitabhBachchan', 'Sudeep', 'VijaySethupathi', 'JagapathiBabu', 'Nayanthara', 'AnushkaShetty', 'RaviKishan', 'Nassar', 'LakshmiGopalaswamy', 'MukeshRishi', 'TanikellaBharani', 'Brahmaji', 'RaghuBabu', 'Rohini', 'A', 'historical', 'action', 'epic', 'inspired', 'by', 'the', 'life', 'of', 'Uyyalawada', 'Narasimha', 'Reddy', 'who', 'revolted', 'against', 'the', 'atrocities', 'of', 'East', 'India', 'Company', '10', 'years', 'before', 'the', 'Sepoy', 'Mutiny.']"
82242,tt7286562,Jaya Janaki Nayaka,"['Action', 'Romance', 'BoyapatiSrinu', 'M.Rathnam', 'BoyapatiSrinu', 'SaiSrinivasBellamkonda', 'RakulPreetSingh', 'JagapathiBabu', 'PragyaJaiswal', 'SarathKumar', 'Suman', 'TarunArora', 'DhanyaBalakrishna', 'ChalapathiRao', 'OceanNavarro', 'EsterNoronha', 'KatrinaRoss', 'Shashank', 'Sithara', 'Sivannarayana', 'Gagan', 'and', 'Sweety', 'fall', 'in', 'love', 'but', 'are', 'forced', 'to', 'break', 'up', 'because', 'her', 'father', 'disapproves', 'of', 'him.', 'While', 'defending', 'a', 'family', 'from', 'thugs', 'one', 'day', 'Gagan', 'unknowingly', 'saves', 'Sweety', 'and', 'vows', 'to', 'protect', 'her.']"
82254,tt7291466,Sniff!!!,"['Adventure', 'Comedy', 'Family', 'AmoleGupte', 'AmoleGupte', 'AmoleGupte', 'ParshvaDhariwal', 'KhushmeetGill', 'PutulGuha', 'AdilMajoo', 'SureshMenon', 'SushmitaMukherjee', 'MonicaSehgal', 'SurekhaSikri', 'ManmeetSingh', 'RachitTrehan', 'MaahiZaveri', 'Little', 'Sunny', 'Gill', 'coming', 'from', 'a', 'family', 'of', 'pickle', 'manufacturers', 'is', 'a', 'misfit', 'as', 'he', 'cannot', 'smell', 'but', 'when', 'a', 'laboratory', 'accident', 'enhances', 'his', 'olfactory', 'abilities', 'he', 'transforms', 'into', 'one-of-a-kind', 'super', 'hero.']"
82260,tt7294534,Arjun Reddy,"['Action', 'Drama', 'Romance', 'SandeepReddyVanga', 'SandeepReddyVanga', 'MandelaPedaswamy', 'VijayDeverakonda', 'ShaliniPandey', 'JiaSharma', 'Kanchana', 'SanjaySwaroop', 'BhushanKalyan', 'SandhyaJanak', 'KamalKamaraju', 'Padmaja', 'R.J.Hemant', 'RahulRamakrishna', 'Priyadarshi', 'KalyanVitappu', 'AmitSharma', 'SriSudha', 'Arjun', 'Reddy', 'a', 'short', 'tempered', 'house', 'surgeon', 'gets', 'used', 'to', 'drugs', 'and', 'drinks', 'when', 'his', 'girlfriend', 'is', 'forced', 'to', 'marry', 'another', 'person.']"
82266,tt7295884,Pappa Tamne Nahi Samjaay,"['Comedy', 'Drama', 'Family', 'DharmesshMehta', 'NA', 'BhavyaGandhi', 'ManojJoshi', 'KetkiDave', 'ShraddhaDangar', 'JohnnyLever', 'RagiJani', 'Story', 'about', 'a', 'special', 'bond', 'between', 'father', 'Hasmukhlal', 'Mehta', 'and', 'his', 'child', 'Munjal', 'Mehta', 'separated', 'by', 'generation', 'gap', 'as', 'Munjal', 'enters', 'college', 'life', 'and', ""Hasmukhlal's"", 'efforts', 'to', 'bridge', 'the', 'gap.']"
82273,tt7297586,Richie,"['Action', 'Crime', 'GauthamRamachandran', 'NA', 'NivinPauly', 'NatarajaSubramanian', 'ShraddhaSrinath', 'PrakashRaj', 'A', 'journalist', 'sets', 'out', 'to', 'uncover', 'the', 'truth', 'behind', 'an', 'incident', 'through', 'the', 'perspectives', 'of', 'different', 'people', 'unraveling', 'how', 'they', 'and', 'their', 'lives', 'are', 'intertwined', 'with', 'it.']"
82274,tt7297844,Kathanayagan,"['Comedy', 'Tha.Muruganatham', 'NA', 'MeeraKrishna', 'SaranyaPonvannan', 'VijaySethupathi', 'CatherineTresa', 'VishnuVishal', 'The', 'romantic', 'comedy', 'stars', 'Vishnu', 'and', 'Catherine', 'Tresa', 'as', 'a', 'loving', 'couple.', ""Vishnu's"", 'character', 'faces', 'a', 'problem', 'however', 'as', 'he', 'has', 'to', 'try', 'hard', 'to', 'win', 'the', 'approval', 'of', 'his', ""girlfriend's"", 'father.']"
82278,tt7297966,Village Rockstars,"['Drama', 'RimaDas', 'RimaDas', 'BhanitaDas', 'BasantiDas', 'BoloramDas', 'RinkuDas', 'BishnuKalita', 'ManabendraDas', 'A', 'young', 'village', 'girl', 'in', 'northeast', 'India', 'wants', 'to', 'start', 'her', 'own', 'rock', 'band.']"
82312,tt7315232,Katha Sangama,"['Drama', 'Family', 'Thriller', 'KaranAnanth', 'Chandrajith', 'RishabShetty', 'KiranrajK', 'Haripriya', 'RishabShetty', 'KishoreKumarG.', 'YagnaShetty', 'RajB.Shetty', 'AmruthaNaik', 'Mridinika', 'BalajiManohar', 'PramodShetty', 'Beeresh', 'PrakashBelawadi', 'VasuDixit', 'NidhiHegde', 'PrathamHosakoti', 'SowmyaJaganmurthy', 'Katha', 'Sangama', 'is', 'an', 'upcoming', 'Indian', 'anthology', 'film', 'in', 'Kannada', 'comprising', 'of', 'seven', 'short', 'stories', 'across', 'genres.', 'Produced', 'by', 'HK', 'Prakash', 'and', 'Rishab', 'Shetty', 'Films', 'this', 'movie', 'will', 'witness', '...']"
82320,tt7317482,Pailwaan,"['Action', 'Drama', 'Sport', 'SKrishna', 'D.S.Kannan', 'SKrishna', 'SunilShetty', 'Sudeep', 'SushantSingh', 'AakankshaSingh', 'KariSubbu', 'KabirDuhanSingh', 'Avinash', 'SharathLohitashwa', 'MalatiSardeshpande', 'VaijanathBiradar', 'RajendraKaranth', 'KrishnaNadig', 'Vamshi', 'KrishnaAdiga', 'PradyumnaNarahalli', 'Krishna', 'a', 'fierce', 'wrestler', 'faces', 'challenges', 'in', 'his', 'personal', 'life', 'as', 'he', 'tries', 'to', 'fulfill', 'the', 'dream', 'of', 'his', 'father', 'an', 'ex-wrestler.']"
82332,tt7322816,Vunnadhi Okate Zindagi,"['Drama', 'ThirumalaKishore', 'ThirumalaKishore', 'RamPothineni', 'MaheshAchanta', 'AnishaAmbrose', 'Anand', 'KaushikBabu', 'JoyBadlani', 'KireetiDamaraju', 'Kaumudi', 'RajMadiraju', 'AnupamaParameshwaran', 'Priyadarshi', 'LavanyaTripathi', 'SreeVishnu', ""It's"", 'about', 'friendship', 'between', '2', 'friends', 'and', 'how', 'their', 'life', 'changes', 'when', 'a', 'new', 'girl', 'comes', 'into', 'their', 'life', 'and', 'how', 'their', 'friendship', 'will', 'be', 'impacted', 'upon', 'her', 'arrival.']"
82333,tt7322850,Raja The Great,"['Action', 'Comedy', 'AnilRavipudi', 'AnilRavipudi', 'RaviTeja', 'MehreenPirzada', 'VivanBhatena', 'SrinivasaReddy', 'SampathRaj', 'MaheshAchanta', 'Ali', 'Annapoorna', 'JabardasthAppalarao', 'Arvind', 'RaghuBabu', 'SampoorneshBabu', 'Banerjee', 'Bhajan', 'TanikellaBharani', 'Raja', 'who', 'is', 'born', 'blind', 'but', 'has', 'extraordinary', 'senses', 'and', 'is', 'a', 'trained', 'skillful', 'fighter', 'is', 'assigned', 'to', 'rescue', 'a', 'girl.']"
82335,tt7322890,Manchi Lakshanalunna Abbayi,"['Action', 'Drama', 'UpendraMadhav', 'UpendraMadhav', 'VarmaPraveen', 'NandamuriKalyanRam', 'KajalAggarwal', 'Brahmanandam', 'VennelaKishore', 'ManaliRathod', 'RaviPrakash', 'RaviKishan', 'JayaprakashReddy', 'MaheshAchanta', 'Ajay', 'LasyaManjunath', 'KrishnaMuraliPosani', 'Prudhviraj', 'AartiPuri', 'SivajiRaja', 'An', 'intelligent', 'youngster', 'is', 'faced', 'with', 'a', 'situation', 'to', 'win', 'in', 'the', 'state', 'legislative', 'assembly', 'elections', 'in', 'order', 'to', 'win', 'the', 'approval', 'of', 'his', 'father-in-law.']"
82343,tt7329602,Thamizh Padam 2,"['Comedy', 'C.S.Amudhan', 'C.S.Amudhan', 'K.Chandru', 'Jiiva', 'Kasturi', 'NizhalgalRavi', 'Manobala', 'IswaryaMenon', 'SanthanaBharathi', 'R.Sundarajan', 'Shiva', 'Kalairani', 'DishaPandey', 'AjayRatnam', 'Suja', 'Chethan', 'GerardPio', 'OakSundar', 'A', 'stringent', 'cop', 'tries', 'all', 'the', 'possible', 'ways', 'to', 'nab', 'a', 'dreaded', 'don', 'who', 'poses', 'a', 'big', 'threat', 'to', 'the', 'society.']"
82345,tt7329858,Pari,"['Fantasy', 'Horror', 'Mystery', 'PrositRoy', 'AbhishekBanerjee', 'PrositRoy', 'AnushkaSharma', 'ParambrataChattopadhyay', 'RajatKapoor', 'RitabhariChakraborty', 'PreetiSharma', 'MansiMultani', 'DibyenduBhattacharya', 'ImranRasheed', 'MohammedShakir', 'AasifKhan', 'VinodSuryavanshi', 'JoydeepMukherjee', 'JagannathSeth', 'AnshumanJha', 'Nisha', 'Pari', 'is', 'a', 'supernatural', 'horror', 'film', 'in', 'which', 'a', 'man', 'attempts', 'to', 'help', 'a', 'woman', 'named', 'Ruksana', 'an', 'abuse', 'victim', 'who', 'he', 'found', 'chained', 'up', 'in', 'a', 'hut.']"
82354,tt7335186,Savyasachi,"['Action', 'ChandooMondeti', 'H.SrinivasaDora', 'ChandooMondeti', 'Madhavan', 'NidhhiAgerwal', 'BhoomikaChawla', 'NagaChaitanyaAkkineni', 'MukulDev', 'Rajitha', 'VennelaKishore', 'EeshaRebba', 'Prabhu', 'VidyullekhaRaman', 'MasterSathwik', 'RaoRamesh', 'Brahmaji', 'DuvvasiMohan', 'DishitaSehgal', 'A', 'twin', 'brother', 'of', 'the', 'protagonist', 'is', 'absorbed', 'due', 'to', 'Vanishing', 'Twin', 'Syndrome', 'and', 'controls', 'his', 'left', 'hand.', 'When', 'his', 'life', 'is', 'threatened', 'the', 'twin', 'brother', 'that', 'never', 'existed', 'protects', 'him', 'like', 'a', 'shield.']"
82375,tt7341406,Rukh,"['Drama', 'Mystery', 'AtanuMukherjee', 'AkashMohimen', 'AtanuMukherjee', 'ManojBajpayee', 'SmitaTambe', 'AdarshGourav', 'SubhrajyotiBarat', 'AhsaasChanna', 'BhushanVikas', 'SandeshKulkarni', 'PawanSingh', 'SanjayBhatia', 'SiddharthChanda', 'PriyankaCharan', 'RajeevGaursingh', 'AnilKhopkar', 'JaiHindKumar', 'KumudMishra', 'After', 'his', 'father', 'dies', 'in', 'a', 'car', 'accident', 'a', 'boy', 'rediscovers', 'his', 'lost', 'connections', 'and', 'familial', 'ties', 'confronting', 'untold', 'secrets', 'and', 'memories', 'on', 'his', 'way.']"
82385,tt7345034,Sardar Mohammad,"['Comedy', 'HarryBhatti', 'NA', 'TarsemJassar', 'KaramjitAnmol', 'RahulJungral', 'SardarSohi', 'NeetaMohindra', 'HarashjotKaur', 'MandyTakhar', 'ManjitSingh', 'GurpreetBhangu', 'LakhaLehri', 'JimmySandhu', 'NituPandher', 'JatinderKaur', 'RanaJungBahadur', 'NavdeepKaler', 'Set', 'during', 'the', 'India-Pakistan', 'partition', 'the', 'story', 'of', 'Sardar', 'Mohammad', 'revolves', 'around', 'an', 'infant', 'who', 'is', 'saved', 'by', 'an', 'Indian', 'Sikh', 'police', 'officer.', 'The', 'officer', 'brings', 'up', 'the', 'boy', 'as', 'his', 'own', 'and', '...']"
82386,tt7345930,Abrahaminte Santhathikal,"['Action', 'Crime', 'Thriller', 'ShajiPadoor', 'HaneefAdeni', 'Mammootty', 'AnsonPaul', 'RenjiPanicker', 'YogJapee', 'KalabhavanShajohn', 'Kaniha', 'TarushiJha', 'SphadikamGeorge', 'ZahilHaris', 'Janardanan', 'Jayakrishnan', 'GiluJoseph', 'SureshKrishna', 'Mukundan', 'SudevNair', 'Derick', 'Abraham', 'a', 'fiery', 'and', 'dutiful', 'police', 'officer', 'continues', 'to', 'be', 'the', 'best', 'officer', 'until', 'his', 'brother', 'Philip', 'Abraham', 'gets', 'arrested', 'for', 'false', 'murder', 'charges.', 'Will', 'he', 'be', 'able', 'to', 'investigate', 'the', 'case', 'and', 'serve', 'justice', 'to', 'his', 'brother?']"
82390,tt7349218,Mission China,"['Action', 'ZubeenGarg', 'ZubeenGarg', 'ZubeenGarg', 'PabitraRabha', 'SiddharthNiponGoswami', 'DeeplinaDeka', 'YankeeParashar', 'DebosmitaBanerjee', 'PriyankaBharali', 'SattyakeeDcomBhuyan', 'Mission', 'China', 'is', 'all', 'about', 'a', 'journey', 'or', 'a', 'mission', 'of', 'a', 'retired', 'colonel', 'who', 'is', 'appointed', 'to', 'rescue', 'the', 'daughter', 'of', 'the', 'home', 'minister', 'of', 'the', 'state', 'who', 'had', 'been', 'kidnapped', 'by', 'Lama', 'an', '...']"
82398,tt7355718,Aadu 2,"['Comedy', 'MidhunManuelThomas', 'NA', 'Jayasurya', 'SaijuKurup', 'DharmajanBolgatty', 'BhagathBabyManuel', 'Harikrishnan', 'VineethMohan', 'UnniRajanP.Dev', 'Vinayakan', 'VijayBabu', 'SunnyWayne', 'Indrans', 'NobyMarcose', 'Baiju', 'Nelson', 'Bijukuttan', 'Shaji', 'Pappan', 'and', 'his', 'gang', 'try', 'to', 'redeem', 'their', 'arts', 'club', 'through', 'a', 'game', 'of', 'tug-o-war.', 'Chaos', 'erupts', 'as', 'the', 'half-witted', 'gang', 'gets', 'entangled', 'in', 'a', 'bigger', 'conspiracy.']"
82412,tt7363076,Raid,"['Action', 'Crime', 'Drama', 'RajKumarGupta', 'RiteshShah', 'AjayDevgn', ""IleanaD'Cruz"", 'AmitBimrot', 'SaurabhShukla', 'AmitSial', 'GayathriIyer', 'SheebaChaddha', 'SaanandVerma', 'SulagnaPanigrahi', 'GeetaAgarwal', 'DevasDixit', 'RaviKhanvilkar', 'PravinSinghSisodia', 'PushpaJoshi', 'SurbhiSingh', 'A', 'fearless', 'income', 'tax', 'officer', 'raids', 'the', 'mansion', 'of', 'the', 'most', 'powerful', 'man', 'in', 'Lucknow', 'after', 'someone', 'mysteriously', 'draws', 'his', 'attention', 'towards', 'the', 'evidence.']"
82413,tt7363104,Khuda Haafiz,"['Action', 'Drama', 'Thriller', 'FarukKabir', 'FarukKabir', 'VidyutJammwal', 'ShivaleekaOberoi', 'AnnuKapoor', 'ShivPanditt', 'AahanaKumra', 'NawabShah', 'GargiPatel', 'MohitChauhan', 'RioKapadia', 'IkhlaqueKhan', 'YasirKhan', 'SuparnaMarwah', 'KinalMuchhala', 'ShahnawazPradhan', 'VipinSharma', 'A', 'newly', 'married', ""couple's"", 'life', 'falls', 'in', 'jeopardy', 'when', 'the', 'wife', 'goes', 'missing', 'under', 'mysterious', 'circumstances.']"
82419,tt7367852,Boyz,"['Comedy', 'Drama', 'VishalDevrukhkar', 'HrishikeshKoli', 'SumantShinde', 'ParthBhalerao', 'PratikLad', 'ZakirHussain', 'SharvariJamenis', 'SantoshJuvekar', 'BhauKadam', 'SunnyLeone', 'AshviniMahangade', 'VaibhavMangale', 'RitikaShrotri', 'ShilpaTulaskar', 'Gayatri', 'has', 'taken', 'care', 'of', 'her', 'son', 'Kabir', 'as', 'a', 'single', 'mother.But', 'cracks', 'have', 'developed', 'in', 'their', 'relationship', 'as', 'Gayatri', 'always', 'avoids', 'telling', 'Kabir', 'about', 'his', ""father.Kabir's"", 'only', 'communication...']"
82428,tt7370188,Nikka Zaildar 2,"['Comedy', 'Drama', 'Romance', 'SimerjitSingh', 'JagdeepSidhu', 'AmmyVirk', 'SonamBajwa', 'WamiqaGabbi', 'NirmalRishi', 'SharryMann', 'KaramjitAnmol', 'GurpreetBhangu', 'RanaRanbir', 'RakhiHundal', 'SardarSohi', 'PrakashGadhu', 'PrinceKanwaljitSingh', 'BaninderBunny', 'HarbySangha', 'GurmeetSaajan', 'Set', 'in', 'the', '80s', 'A', 'man', 'has', 'an', 'affair', 'with', 'his', 'nephews', 'teacher', 'but', 'just', 'before', 'the', 'wedding', 'he', 'gets', 'married', 'to', 'another', 'girl.']"
82431,tt7372318,Shikkari Shambhu,"['Comedy', 'Mystery', 'Sugeeth', 'ShanavasAbbas', 'RajuChandra', 'KunchackoBoban', 'ShivadaNair', 'VishnuUnnikrishnan', 'HareeshKanaran', 'AjiJohn', 'AlphyPanjikaran', 'R.K.Suresh', 'ManiyanpillaRaju', 'KrishnaKumar', 'JaiseJose', 'JohnyAntony', 'SphadikamGeorge', 'LalJose', 'SalimKumar', 'Majeed', 'When', 'an', 'entire', 'village', 'is', 'terrorized', 'by', 'the', 'news', 'of', 'a', 'tiger', 'on', 'the', 'loose', 'they', 'turn', 'to', 'Peeli', 'and', 'his', 'jolly', 'gang', 'of', 'friends', 'for', 'help.', 'Rumour', 'has', 'it', 'that', 'Peeli', 'is', 'the', 'son', 'of', 'famed', 'hunter', 'Varunni.']"
82445,tt7380226,Okkadu Migiladu,"['Action', 'AjayAndrewsNuthakki', 'AjayAndrewsNuthakki', 'AnishaAmbrose', 'MilindGunaji', 'ManojKumarManchu', 'MuraliMohan', 'AjayAndrewsNuthakki', 'KrishnaMuraliPosani', 'Suhasini', 'Based', 'on', 'events', 'during', 'Srilankan', 'civil', 'war', 'and', 'Tamil', 'refugees', 'who', 'were', 'lost', 'in', 'sea', 'without', 'food', 'and', 'water', 'for', '10', 'days', 'on', 'their', 'way', 'to', 'India.']"
82450,tt7382730,Luca,"['Drama', 'Mystery', 'Romance', 'ArunBose', 'ArunBose', 'MridulGeorge', 'TovinoThomas', 'AhaanaKrishna', 'NithinGeorge', 'VinithaKoshy', 'AnwarShereef', 'ThalaivasalVijay', 'RajeshSharma', 'SrikantMurali', 'SoorajS.Kurup', 'JafferIdukki', 'DeviAjith', 'ChempilAsokan', 'NeethuBala', 'JustinGeorge', 'NijoGeorge', 'An', 'investigative', 'thriller', 'with', 'elements', 'of', 'romance', 'the', 'film', 'narrates', 'the', 'story', 'of', 'two', 'couples:', 'a', 'Kochi-based', 'scrap', 'artist', 'named', 'Luca', 'and', 'his', 'girlfriend', 'Niharika;', 'and', 'a', 'police', 'officer', 'named', 'Akbar', 'and', 'his', 'wife', 'Fathima.']"
82452,tt7384848,Missing,"['Drama', 'Mystery', 'Thriller', 'MukulAbhyankar', 'MukulAbhyankar', 'ManojBajpayee', 'Tabu', 'AnnuKapoor', 'RajeshJais', 'NaveenKaushik', 'KaliPrasadMukherjee', 'PriyankaSetia', 'JaswinderGardner', 'ShrutiChandana', 'AshuSharma', 'V.M.Badola', 'SudeepSarangi', 'Aileena', 'ShrutiGupta', 'Neelam', 'Sushant', 'Dubey', 'checks', 'in', 'at', 'a', 'beach', 'resort', 'of', 'Mauritius', 'late', 'night', 'with', 'his', 'lovely', 'wife', 'Aparna', 'and', 'three-year-old', 'daughter', 'Titli', 'who', 'has', 'high', 'fever.', 'As', 'Aparna', 'wakes', 'up', 'the', 'next', 'morning', '...']"
82458,tt7387300,Oru Adaar Love,"['Comedy', 'Romance', 'Omar', 'SarangJayaprakash', 'SarangJayaprakash', 'NoorinShereef', 'PriyaPrakashVarrier', 'ArunKumar', 'Siddique', 'SoorajThelakkadu', 'SalimKumar', 'AnjaliNair', 'AlthafSalim', 'KalabhavanNiyas', 'HareeshKanaran', 'RoshnaAnnRoy', 'RoshanAbdulRahoof', 'VishnuGovindhan', 'MohammedRoshan', 'PradeepKottayam', 'The', 'movie', 'depicts', 'the', 'life', 'and', 'times', 'of', 'a', 'group', 'of', 'schoolmates', 'who', 'are', 'best', 'buddies.', 'As', 'they', 'journey', 'through', 'the', 'most', 'memorable', 'times', 'of', 'their', 'lives', 'lasting', 'friendships', 'are', 'forged', 'and', 'extraordinary', 'tales', 'of', 'romance', 'blossom.']"
82467,tt7391996,C/o Kancharapalem,"['Drama', 'MahaVenkatesh', 'MahaVenkatesh', 'MahaVenkatesh', 'RadhaBessy', 'SubbaRaoVepada', 'PraneetaPatnaik', 'KarthikRathnam', 'PraveenaParuchuri', 'MohanBhagat', 'NithyaSree', 'KesavaKarri', 'Four', 'unconventional', 'love', 'stories', 'set', 'in', 'the', 'town', 'and', 'including', 'the', 'people', 'of', 'Kancherapalem.']"
82469,tt7392212,Rangasthalam,"['Action', 'Drama', 'Sukumar', 'Sukumar', 'Sukumar', 'RamCharan', 'SamanthaRuthPrabhu', 'Aadhi', 'JagapathiBabu', 'V.K.Naresh', 'PrakashRaj', 'AnasuyaBharadwaj', 'Rohini', 'MaheshAchanta', 'Aditya', 'Anil', 'Annie', 'Appu', 'FmBabai', 'SathiBabu', 'The', 'fear', 'of', 'his', 'elder', ""brother's"", 'death', 'starts', 'to', 'haunt', 'an', 'innocent', 'hearing', 'impaired', 'guy', 'after', 'they', 'both', 'join', 'forces', 'to', 'overthrow', 'the', 'unlawful', '30', 'year', 'long', 'regime', 'of', 'their', ""village's"", 'president.']"
82484,tt7399470,Qarib Qarib Singlle,"['Comedy', 'Romance', 'TanujaChandra', 'KamnaChandra', 'TanujaChandra', 'IrrfanKhan', 'ParvathyThiruvothu', 'BajrangbaliSingh', 'BobbyArora', 'AnudSinghDhaka', 'NehaDhupia', 'RamashritJoshi', 'BrijendraKala', 'LukeKenny', 'RishabhKumar', 'AdilLokhandwala', 'SiddharthMenon', 'NavneetNishan', 'ShreyasSanghavi', 'SalimM.Shaikh', 'Yogi', 'and', 'Jaya', 'who', 'have', 'polar', 'opposite', 'personalities', 'and', 'sensibilities', 'meet', 'via', 'a', 'online', 'dating', 'app.', 'This', 'encounter', 'turns', 'into', 'so', 'much', 'more', 'when', 'the', 'two', 'travel', 'to', 'Rishikesh.']"
82490,tt7402108,Uncle,"['Drama', 'GireeshDamodar', 'JoyMathew', 'Mammootty', 'KarthikaMuraleedharan', 'JoyMathew', 'Muthumani', 'SureshKrishna', 'BabuAnnur', 'JenniferAntony', 'JoyBadlani', 'Ganapathi', 'KalabhavanHaneef', 'Kailash', 'K.P.A.C.Lalitha', 'NishaaMathew', 'Meghanadhan', 'The', 'social', 'and', 'political', 'milieu', 'of', 'Kerala', 'is', 'of', 'much', 'importance', 'in', 'the', 'movie', 'and', ""it's"", 'about', 'an', 'unusual', 'situation', 'a', 'family', 'is', 'made', 'to', 'face.']"
82510,tt7412738,Nanu Ki Jaanu,"['Comedy', 'Drama', 'Horror', 'FarazHaider', 'ManuRishiChadha', 'Mysskin', 'AbhayDeol', 'PatralekhaaPaul', 'RajeshSharma', 'HimaniShivpuri', 'ManuRishiChadha', 'BrijendraKala', 'ShefaliRana', 'VipinkSethie', 'SapnaChoudhary', 'ShreyaNarayan', 'ManojPahwa', 'GurmeetSingh', 'MahendraShrivas', 'SpandanChaturvedi', 'ReshmaKhan', 'Nanu', 'Ki', 'Jaanu', 'is', 'a', 'dark', 'comedy', 'the', 'story', 'of', 'which', 'revolves', 'around', 'a', 'Delhi', 'land', 'mafia', 'agent', '(Abhay', 'Deol)', 'who', 'tries', 'to', 'deal', 'with', 'the', 'arrival', 'of', 'a', 'ghost', 'in', 'his', 'apartment.']"
82515,tt7415646,Tarak,"['Action', 'Drama', 'Romance', 'Prakash', 'NA', 'Avinash', 'Devaraj', 'SruthiHariharan', 'RakshaHolla', 'JaiJagdeesh', 'JasmineKaar', 'SharathLohitashwa', 'RajeshNataranga', 'VeronicaOtto', 'AravindRao', 'ChitraShenoy', 'ShanviSrivastava', 'Sumithra', 'DarshanThoogudeep', 'A', 'story', 'about', 'Tarak', 'an', 'orphan', 'who', 'falls', 'in', 'love', 'with', 'Meera', 'a', 'woman', 'who', 'seeks', 'the', 'happiness', 'of', 'others', 'before', 'herself.']"
82545,tt7430722,War,"['Action', 'Thriller', 'SiddharthAnand', 'SiddharthAnand', 'SiddharthAnand', 'HrithikRoshan', 'TigerShroff', 'VaaniKapoor', 'AshutoshRana', 'AnupriyaGoenka', 'YashRaajSingh', 'MashhoorAmrohi', 'SanjeevVatsa', 'DipannitaSharma', 'SoniRazdan', 'ArifZakaria', 'AmitGaur', 'ObadaAdnan', 'ImranAhamed', 'ShahbhazAkthar', 'An', 'Indian', 'soldier', 'chases', 'after', 'his', 'mentor', 'who', 'has', 'gone', 'rogue', 'following', 'an', 'unexpected', 'kill.']"
82547,tt7431594,Race 3,"['Action', 'Thriller', ""RemoD'Souza"", 'ShirazAhmed', 'ShirazAhmed', 'AnilKapoor', 'SalmanKhan', 'BobbyDeol', 'JacquelineFernandez', 'DaisyShah', 'SaqibSaleem', 'FreddyDaruwala', 'NaushaadAbbas', 'NajmeddinAlHadad', 'KabirAli', 'AnuragArora', 'ShivAryan', 'RajeshBabu', 'KrishnaBanshak', 'AbhijitBaruah', 'Relationships', 'and', 'loyalties', 'of', 'a', 'criminal', 'family', 'planning', 'its', 'next', 'big', 'heist', 'are', 'tested', 'when', 'some', 'shocking', 'revelations', 'strike', 'them.']"
82579,tt7450346,Panchavarnathatha,"['Comedy', 'RameshPisharody', 'HariP.Nair', 'RameshPisharody', 'Jayaram', 'KunchackoBoban', 'Anusree', 'SalimKumar', 'Asokan', 'MallikaSukumaran', 'DharmajanBolgatty', 'ManiyanpillaRaju', 'PremKumar', 'Kunchan', 'SiniAbraham', 'ChempilAsokan', 'DeviChandana', 'JojuGeorge', 'KalabhavanHaneef', 'The', 'story', 'of', 'a', 'bird', 'charmer', 'as', 'he', 'goes', 'on', 'to', 'influence', 'the', 'lives', 'of', 'people', 'while', 'witnessing', 'a', 'change', 'in', 'his', 'own.']"
82591,tt7458714,Mehbooba,"['Action', 'Drama', 'Romance', 'PuriJagannadh', 'PuriJagannadh', 'ThatavarthiKiran', 'Abel', 'AdityaAlluri', 'Anish', 'Anusha', 'SreedharAr', 'Awshime', 'UdayKumarBagavathula', 'Bhavna', 'SurabhiChourey', 'PramodChowdary', 'RoopaChowdary', 'PrudhviDandamudi', 'PinkiDhiman', 'SreehariDhupati', 'AnshuDwivedi', 'Mehbooba', 'movie', 'is', 'a', 'romantic', 'love', 'story', 'in', 'the', 'backdrop', 'of', '1971', 'Indo-Pak', 'war.']"
82596,tt7458920,Faster Fene,"['Action', 'Crime', 'Mystery', 'AdityaSarpotdar', 'KshitijPatwardhan', 'AmeyWagh', 'GirishKulkarni', 'ParnaPethe', 'DilipPrabhavalkar', 'ShubhamMore', 'SiddarthJadhav', 'AnshumanJoshi', 'OmBhutkar', 'AkshayMudrale', 'YogeshSoman', 'ShrikantYadav', 'Banesh', 'Fene', 'a', 'charming', 'witty', 'and', 'extremely', 'sharp', 'guy', 'with', 'daring', 'nature', 'and', 'an', 'uncanny', 'knack', 'for', 'investigation', 'who', 'comes', 'to', 'Pune', 'for', 'a', 'medical', 'exam', 'witnesses', 'a', 'shocking', 'incident.', 'He', '...']"
